ANO,COD_MUNICIPIO,NOME_MUNICIPIO,DEPENDENCIA_ADM,MEDIA_GERAL_CN,MEDIA_GERAL_CH,MEDIA_GERAL_LC,MEDIA_GERAL_MT,MEDIA_GERAL_REDACAO,MEDIA_CN_F,MEDIA_CH_F,MEDIA_LC_F,MEDIA_MT_F,MEDIA_REDACAO_F,MEDIA_CN_M,MEDIA_CH_M,MEDIA_LC_M,MEDIA_MT_M,MEDIA_REDACAO_M,TAXA_APROVACAO_3S,NOTA_SAEB_MT,NOTA_SAEB_LC,IDEB,PIB_MUNICIPIO,PIB_PER_CAPITA,VALOR_ADM_PUBLICA,ACESSO_A_INTERNET(%),ALUNOS_COM_ACESSO_A_INTERNET(%),ESCOLAS_COM_LABORATÓRIO_DE_INFORMÁTICA(%),ESCOLAS_COM_DESKTOP_PARA_ALUNOS(%),ESCOLAS_COM COMPUTADOR_PORTATIL_PARA_ALUNOS(%),ESCOLAS_COM_TABLET_PARA _ALUNOS(%),ESCOLAS_COM_EQUIPAMENTOS_PARA_ACESSO_A_INTERNET_DOS_ALUNOS(%),ESCOLAS_COM_ATENDIMENTO_EDUCACIONAL_ESPECIALIZADO(%),ESCOLAS_COM_EJA_NO_ENSINO_MEDIO(%),TOTAL_DE_ESCOLAS_POR_DEPENDENCIA
2017,2504207,Catingueira,2,465.69,458.28,452.04,469.9,492.0,451.97,463.06,455.5,466.72,501.43,497.7,447.12,443.98,477.33,470.0,100.0,272.59,262.47,4.3,40217.359,8151.07,24538.482,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2504306,Catolé do Rocha,2,486.92,479.67,478.06,476.09,497.29,476.44,471.56,475.72,459.38,490.67,499.02,489.03,480.77,495.38,504.92,84.0,248.81,245.1,2.9,380057.587,12447.03,132898.115,66.67,0.0,66.67,0.0,0.0,0.0,0.0,33.33,33.33,3
2017,2504355,Caturité,2,465.94,463.62,472.52,461.35,512.43,454.84,461.37,472.45,442.05,558.33,486.43,467.78,472.67,496.98,427.69,92.9,238.05,250.02,3.0,56763.089,11730.33,26469.76,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2504355,Caturité,3,494.95,418.9,417.05,421.9,520.0,494.95,418.9,417.05,421.9,520.0,,,,,,92.9,238.05,250.02,3.0,56763.089,11730.33,26469.76,,,,,,,,,,
2017,2504405,Conceição,2,474.58,458.49,454.75,461.32,466.96,470.69,457.69,453.53,446.44,471.06,478.64,459.34,456.02,476.86,462.67,93.8,232.62,234.02,2.5,161118.29,8504.98,85977.379,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2504504,Condado,2,449.7,474.21,475.59,465.85,509.05,447.28,464.67,478.64,450.86,519.17,452.92,486.93,471.52,485.83,495.56,88.9,262.2,268.06,4.0,57481.101,8511.94,32159.763,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2504603,Conde,2,476.48,445.09,443.59,459.34,461.16,467.49,431.09,436.07,442.09,449.41,485.21,458.7,450.9,476.1,472.57,82.6,219.11,223.45,2.3,636152.483,25683.41,126901.977,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2504603,Conde,3,527.5,499.6,442.9,409.8,520.0,,,,,,527.5,499.6,442.9,409.8,520.0,82.6,219.11,223.45,2.3,636152.483,25683.41,126901.977,,,,,,,,,,
2017,2504702,Congo,2,493.22,503.87,470.5,488.36,514.81,483.72,496.38,471.91,487.94,526.67,512.21,518.84,467.69,489.18,491.11,91.3,272.04,268.98,3.9,50493.674,10543.68,24893.885,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2504801,Coremas,2,482.72,479.71,468.45,490.87,523.44,470.58,482.09,471.92,483.38,512.0,500.29,476.27,463.42,501.71,540.0,95.7,266.24,259.11,3.4,141092.625,9146.42,60580.546,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2504850,Coxixola,2,481.68,482.23,469.73,490.83,474.67,425.5,465.04,456.64,426.47,502.86,530.84,497.26,481.18,547.14,450.0,88.5,265.94,252.36,3.8,19190.183,9968.93,12621.342,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2504900,Cruz do Espírito Santo,2,462.75,473.26,458.42,458.2,450.67,455.27,460.8,452.23,442.35,443.87,479.32,500.86,472.14,493.31,465.71,89.6,220.15,227.23,2.5,127580.058,7265.79,75127.013,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,2
2017,2505006,Cubati,2,476.26,482.5,469.56,474.27,483.33,470.3,476.67,466.4,451.24,482.07,489.54,495.53,476.62,525.63,486.15,90.7,271.72,265.28,3.7,59221.484,8141.53,36268.618,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2505006,Cubati,3,453.5,581.3,532.8,525.3,600.0,453.5,581.3,532.8,525.3,600.0,,,,,,90.7,271.72,265.28,3.7,59221.484,8141.53,36268.618,,,,,,,,,,
2017,2505105,Cuité,2,478.25,493.41,475.54,491.07,512.14,472.64,481.74,476.99,480.4,522.72,486.51,510.57,473.41,506.77,496.57,93.5,264.12,258.77,3.3,190742.791,9374.03,93991.239,33.33,0.0,100.0,0.0,0.0,0.0,0.0,33.33,33.33,3
2017,2505204,Cuitegi,2,453.9,464.59,451.97,470.66,491.18,450.22,462.58,449.6,460.58,494.17,462.73,469.42,457.64,494.85,484.0,82.8,235.01,237.94,2.6,56890.869,8378.63,34247.132,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2505238,Cuité de Mamanguape,2,481.18,451.76,455.8,460.54,406.09,495.56,452.27,459.65,469.89,378.18,467.99,451.29,452.28,451.97,431.67,94.6,235.81,233.72,3.0,55256.645,8690.88,33200.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2505279,Curral de Cima,2,485.78,499.09,475.74,457.76,480.0,489.25,486.64,465.81,436.5,481.33,477.08,530.2,500.55,510.92,476.67,96.7,242.09,258.43,3.7,47209.899,9023.3,27869.508,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2505303,Curral Velho,2,461.2,457.14,446.05,445.63,502.86,440.19,452.33,437.81,430.99,471.43,482.21,461.94,454.29,460.27,534.29,90.0,257.85,235.95,2.8,19978.168,7937.29,12824.01,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2505352,Damião,2,470.17,454.32,462.47,451.16,440.0,473.02,455.37,471.16,435.18,403.33,465.05,452.42,446.84,479.92,506.0,91.3,261.66,260.41,3.5,41814.211,7825.98,28581.132,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2505402,Desterro,2,465.62,488.53,467.68,466.52,557.89,462.76,476.44,464.7,457.96,550.77,471.81,514.74,474.15,485.05,573.33,91.0,251.55,259.86,3.2,59117.37,7117.43,35985.431,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2505501,Vista Serrana,2,485.97,471.1,476.88,468.42,479.29,489.92,487.71,474.33,455.45,496.92,482.55,456.71,479.08,479.66,464.0,97.3,254.01,247.12,3.7,33191.203,8716.18,20933.538,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2505600,Diamante,2,459.53,454.11,450.02,457.98,487.92,451.98,450.32,463.33,453.77,525.38,466.8,457.76,437.21,462.04,451.85,95.1,261.0,244.04,3.4,53269.129,8132.69,33882.081,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2505709,Dona Inês,2,469.68,469.76,460.27,477.63,486.9,475.8,453.37,457.56,458.16,510.34,463.56,486.15,462.97,497.1,463.45,91.0,240.93,236.97,2.7,81254.72,7825.75,52069.195,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2505808,Duas Estradas,2,484.34,486.96,475.51,456.43,505.71,477.06,468.94,470.89,407.9,517.5,494.03,510.98,481.68,521.13,490.0,35.2,,,,37669.76,10481.29,20636.93,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1
2017,2505907,Emas,2,459.72,476.38,465.17,461.21,511.25,449.1,474.42,474.04,462.38,546.67,473.39,478.89,453.76,459.71,465.71,100.0,247.05,256.34,3.8,32011.058,9073.43,20130.612,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2506004,Esperança,2,487.39,478.8,479.43,481.42,509.66,478.26,465.07,477.21,463.69,550.54,497.39,493.83,481.87,500.82,464.94,84.4,252.34,246.86,2.7,408055.677,12266.45,151026.101,100.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,100.0,2
2017,2506103,Fagundes,2,483.85,497.4,480.08,471.28,535.48,475.59,484.51,477.21,464.24,551.0,498.88,520.85,485.29,484.09,507.27,89.2,255.6,253.51,3.6,87470.978,7731.9,53782.285,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2506103,Fagundes,3,460.65,487.35,449.35,457.87,396.67,437.12,517.08,466.25,480.58,465.0,507.7,427.9,415.55,412.45,260.0,89.2,255.6,253.51,3.6,87470.978,7731.9,53782.285,,,,,,,,,,
2017,2506202,Frei Martinho,2,463.87,475.47,474.16,477.84,461.74,447.98,466.19,487.8,450.74,487.69,484.53,487.52,456.43,513.07,428.0,97.1,265.43,259.41,4.2,26563.325,8884.06,17207.512,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2506251,Gado Bravo,2,480.26,475.84,455.82,464.53,453.2,482.15,483.95,467.81,459.56,500.71,477.86,465.52,440.56,470.85,392.73,99.2,223.31,226.49,2.8,64867.394,7690.27,41652.912,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2506301,Guarabira,1,558.4,546.12,540.2,610.41,660.0,529.38,533.27,531.85,554.64,692.31,583.55,557.25,547.43,658.75,632.0,96.9,,,,947355.038,16089.32,255729.159,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2506301,Guarabira,2,465.7,480.35,472.66,477.0,489.93,458.58,471.09,470.47,463.43,495.53,476.23,494.03,475.89,497.03,481.65,81.6,244.39,255.98,3.1,947355.038,16089.32,255729.159,33.33,0.0,66.67,0.0,0.0,0.0,0.0,33.33,100.0,3
2017,2506400,Gurinhém,2,470.68,456.19,450.49,449.36,414.04,466.48,456.62,457.14,451.52,452.11,479.08,455.33,437.21,445.04,337.89,85.1,220.94,222.73,2.5,134905.359,9544.74,69231.107,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2506509,Gurjão,2,452.61,480.27,457.62,450.32,564.44,451.35,475.41,466.05,457.33,567.14,457.02,497.25,428.12,425.8,555.0,91.3,250.27,234.37,2.8,30537.216,8887.43,19081.293,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2506608,Ibiara,2,475.83,459.92,445.87,471.88,375.0,474.18,482.42,461.9,442.97,423.33,477.48,437.42,429.83,500.8,326.67,77.8,244.07,232.05,2.8,47406.985,8001.18,28694.49,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2506707,Imaculada,2,463.54,450.19,461.41,440.68,397.86,457.32,442.23,462.0,440.2,384.35,492.14,486.82,458.7,442.9,460.0,88.9,233.02,235.38,2.9,75523.207,6382.42,53267.402,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2017,2506806,Ingá,2,487.41,494.45,480.02,461.98,508.0,472.42,472.75,472.89,441.35,492.31,503.64,517.95,487.75,484.34,525.0,84.6,251.63,253.08,2.4,155990.91,8588.39,83498.421,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2506905,Itabaiana,1,409.9,455.5,431.3,373.3,440.0,409.9,455.5,431.3,373.3,440.0,,,,,,,,,,273667.518,11181.51,107737.692,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2506905,Itabaiana,2,465.51,474.25,468.4,460.56,469.29,459.15,481.34,470.67,453.81,474.48,472.35,466.64,465.96,467.82,463.7,80.7,233.77,230.76,2.2,273667.518,11181.51,107737.692,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2506905,Itabaiana,3,500.23,421.87,423.2,499.67,400.0,516.25,425.45,438.55,476.55,500.0,468.2,414.7,392.5,545.9,200.0,80.3,233.77,230.76,2.5,273667.518,11181.51,107737.692,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2507002,Itaporanga,2,472.79,463.74,463.03,465.69,488.36,478.91,460.79,467.25,455.24,501.02,465.72,467.16,458.15,477.78,473.73,94.9,251.82,248.2,3.1,273903.618,11025.83,110438.189,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,2
2017,2507101,Itapororoca,2,477.71,482.01,465.89,464.28,466.25,472.51,479.73,462.59,452.05,475.38,487.37,486.25,472.02,486.99,449.29,88.2,230.67,225.33,2.6,172236.299,9203.12,84349.898,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2507200,Itatuba,2,472.38,464.19,456.71,460.0,476.15,468.56,463.09,449.74,450.98,565.88,479.58,466.27,469.88,477.06,306.67,82.5,241.74,249.28,3.0,105331.196,9684.74,50044.347,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2507200,Itatuba,3,463.32,498.76,490.81,471.97,492.31,450.69,477.01,468.46,472.71,468.89,491.72,547.7,541.1,470.3,545.0,82.5,241.74,249.28,3.0,105331.196,9684.74,50044.347,,,,,,,,,,
2017,2507309,Jacaraú,2,481.57,485.17,473.43,467.22,491.08,485.82,476.92,475.01,454.7,554.88,477.02,494.04,471.73,480.68,422.5,82.3,239.33,231.52,2.8,120942.089,8411.61,71216.091,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2507408,Jericó,2,467.82,488.24,480.14,476.94,545.95,461.29,480.9,471.31,453.74,560.8,481.42,503.52,498.52,525.27,515.0,94.1,265.17,274.64,3.6,62622.694,8088.7,36054.603,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2507507,João Pessoa,1,550.68,582.57,559.4,613.92,648.96,541.29,569.74,557.62,580.38,669.2,558.29,592.96,560.84,641.11,632.54,83.1,339.11,330.32,5.3,19740717.161,24323.27,3679959.285,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2507507,João Pessoa,2,484.26,490.18,489.7,488.91,504.88,478.99,485.04,490.77,478.19,516.12,491.32,497.07,488.27,503.27,489.83,86.3,251.8,255.33,3.2,19740717.161,24323.27,3679959.285,96.15,0.0,92.31,0.0,0.0,0.0,0.0,28.85,69.23,52
2017,2507606,Juarez Távora,2,470.71,485.61,459.98,476.99,450.0,455.63,468.69,448.41,459.36,455.17,491.53,508.98,475.95,501.33,442.86,84.6,238.45,244.62,2.7,63093.197,7936.25,40375.97,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2507705,Juazeirinho,2,478.38,477.71,476.5,480.82,548.89,481.66,481.79,479.22,470.29,572.83,472.15,469.99,471.35,500.76,503.57,94.5,255.79,253.86,3.4,154338.079,8474.06,82851.307,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2507804,Junco do Seridó,2,477.51,469.97,473.76,464.27,470.43,474.51,461.78,465.59,432.81,440.0,481.42,480.62,484.37,505.18,510.0,100.0,252.36,265.16,3.8,65186.816,9097.95,33143.135,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2507903,Juripiranga,2,488.46,466.06,462.2,458.99,530.77,485.41,461.96,459.73,443.51,523.7,491.75,470.49,464.87,475.71,538.4,78.0,231.25,230.78,2.5,99768.772,9263.58,50644.607,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508000,Juru,2,469.79,450.15,444.65,472.09,372.9,474.59,436.66,431.68,436.08,410.0,464.67,464.53,458.49,510.51,333.33,87.9,263.7,240.9,3.4,74007.973,7499.79,46813.318,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508109,Lagoa,2,477.47,474.0,466.19,459.05,509.33,455.82,451.76,451.7,443.77,510.0,520.76,518.48,495.19,489.62,508.0,93.0,259.1,264.37,3.6,37793.393,8099.74,23875.329,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508208,Lagoa de Dentro,2,480.7,476.49,473.14,476.69,573.5,478.15,469.79,485.82,468.74,609.63,486.0,490.41,446.82,493.22,498.46,81.7,241.55,263.48,2.5,71622.065,9337.95,39997.655,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508307,Lagoa Seca,2,484.54,493.45,474.96,482.93,531.59,474.81,491.04,474.16,468.7,547.59,503.35,498.11,476.51,510.45,500.67,85.4,250.14,243.72,3.0,259416.974,9418.62,127381.267,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508406,Lastro,2,498.5,505.9,482.27,470.45,572.31,504.38,522.86,486.47,441.1,592.0,494.82,495.3,479.64,488.79,560.0,93.1,270.96,266.16,3.8,26081.467,9571.18,16936.951,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508505,Livramento,2,459.86,480.57,467.85,458.89,490.2,448.2,475.48,476.21,452.77,478.06,479.93,489.32,453.45,469.42,511.11,91.4,259.25,255.49,3.3,57242.391,7750.12,36477.598,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2508554,Logradouro,2,451.79,469.92,479.78,500.63,517.5,459.38,467.16,494.68,500.51,535.0,444.21,472.69,464.89,500.75,500.0,92.6,235.99,247.26,3.5,37488.348,8631.9,22645.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508604,Lucena,2,479.03,497.37,471.58,470.91,515.62,479.36,495.48,462.06,455.79,500.0,478.19,502.18,495.89,509.54,555.56,77.8,243.24,238.06,2.3,187693.385,14304.81,59298.583,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508703,Mãe d'Água,2,472.9,498.45,476.53,515.52,490.67,482.97,529.17,496.73,512.0,470.0,466.19,477.97,463.06,517.87,504.44,100.0,259.96,256.44,3.7,31494.249,7855.89,21813.534,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2508802,Malta,2,451.21,465.03,468.76,512.04,488.75,451.19,473.95,470.65,526.5,477.89,451.24,452.0,466.0,490.91,504.62,54.5,,,,49597.028,8754.99,28107.242,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2508901,Mamanguape,2,470.24,474.87,473.15,473.14,463.78,468.82,470.85,467.15,462.58,474.39,472.43,481.07,482.38,489.39,447.45,90.6,245.55,237.53,3.0,625219.82,13892.23,192419.301,100.0,0.0,60.0,0.0,0.0,0.0,0.0,20.0,60.0,5
2017,2509008,Manaíra,2,471.92,459.53,448.48,451.49,518.67,469.26,459.85,456.67,437.74,507.37,476.52,458.99,434.33,475.25,538.18,95.2,251.27,242.65,3.0,72420.804,6512.66,49083.456,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2509057,Marcação,2,474.47,462.15,452.11,448.59,410.95,465.03,452.08,452.14,434.79,416.92,489.8,478.52,452.07,471.01,401.25,70.5,242.99,221.44,2.1,72366.867,8428.47,40400.758,100.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,3
2017,2509107,Mari,2,472.79,476.96,460.95,466.5,465.88,468.12,467.08,459.35,458.45,451.43,478.48,488.99,462.89,476.31,483.48,85.7,254.05,251.99,3.1,191180.141,8748.06,95090.412,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2509156,Marizópolis,2,467.07,463.05,466.32,462.24,396.0,467.68,469.9,478.56,462.69,397.5,466.39,455.21,452.33,461.73,394.29,87.0,237.72,232.51,2.8,61343.867,9274.85,34204.664,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2509206,Massaranduba,2,471.82,476.61,468.98,492.1,517.19,472.15,468.59,471.45,473.4,547.27,471.37,487.62,465.58,517.82,475.83,98.2,231.18,224.99,3.0,102104.493,7370.57,64967.415,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,2
2017,2509206,Massaranduba,3,440.64,453.71,440.32,463.77,472.0,436.17,446.47,448.36,459.11,468.57,451.07,470.6,421.57,474.63,480.0,98.2,231.18,224.99,3.0,102104.493,7370.57,64967.415,,,,,,,,,,
2017,2509305,Mataraca,2,448.39,477.67,464.92,463.06,503.87,440.69,471.94,470.01,441.43,508.89,459.04,485.59,457.88,493.02,496.92,78.9,223.35,221.39,2.0,185236.952,21880.1,48365.767,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2509339,Matinhas,2,483.28,471.12,478.38,456.12,476.0,465.47,475.21,475.04,440.8,448.0,510.0,464.99,483.38,479.11,518.0,97.7,239.94,251.02,3.1,41685.744,9187.95,24303.448,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2509370,Mato Grosso,2,453.85,492.05,474.8,484.08,585.45,458.1,490.72,470.7,476.71,575.56,434.7,498.0,493.25,517.25,630.0,95.0,252.43,241.75,3.0,25503.605,8749.09,16944.73,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2509396,Maturéia,2,433.0,469.14,441.66,454.01,414.0,432.46,465.11,442.33,447.52,408.89,437.85,505.4,435.65,512.45,460.0,94.4,221.64,213.29,2.6,50511.628,7668.38,32418.327,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2509404,Mogeiro,2,474.08,481.72,466.27,459.72,543.64,463.21,469.03,459.34,446.57,550.45,488.58,498.64,475.51,477.25,534.55,76.3,255.24,251.34,2.6,129980.708,9783.28,60011.121,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2509503,Montadas,2,488.86,485.36,478.46,470.4,496.0,485.07,473.24,477.76,463.03,557.14,494.56,503.54,479.51,481.46,404.29,98.6,252.88,247.5,3.4,61436.969,10795.46,28887.808,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2509602,Monte Horebe,2,472.1,485.32,464.85,490.99,500.0,450.16,483.04,450.2,459.07,540.0,502.81,488.52,485.36,535.67,444.0,96.9,269.43,267.64,4.1,36881.158,7643.76,25015.667,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2509701,Monteiro,1,543.87,569.16,541.41,565.67,633.33,547.1,578.92,552.2,539.87,681.67,541.52,562.06,533.57,584.44,598.18,96.3,305.1,297.37,4.5,495875.903,14893.85,154754.879,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2509701,Monteiro,2,472.02,467.34,462.62,466.56,450.0,466.84,450.04,453.83,445.95,445.27,479.73,493.14,475.73,497.32,457.05,87.0,234.48,236.45,2.9,495875.903,14893.85,154754.879,66.67,0.0,100.0,0.0,0.0,0.0,0.0,33.33,66.67,3
2017,2509800,Mulungu,2,457.64,471.98,456.47,440.7,416.97,450.35,472.74,462.0,434.47,430.0,472.22,470.45,445.41,453.17,390.91,92.0,223.6,227.61,2.8,76930.418,7753.52,42398.443,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2509909,Natuba,2,472.13,462.5,463.47,462.81,510.86,467.01,452.27,458.85,452.19,496.15,486.92,492.07,476.81,493.5,553.33,100.0,247.08,242.9,3.3,80816.491,7726.24,51961.798,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2510006,Nazarezinho,2,486.21,490.5,463.45,470.82,376.67,465.71,480.62,455.52,440.74,322.5,527.21,510.26,479.33,530.98,485.0,91.2,251.83,241.49,2.8,57528.765,7884.97,35292.697,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2510105,Nova Floresta,2,486.42,471.89,466.02,471.37,471.43,474.67,465.55,471.32,465.72,464.85,510.65,484.97,455.07,483.04,485.0,100.0,251.06,258.6,3.6,82902.65,7792.33,49319.289,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2510204,Nova Olinda,2,478.78,473.84,478.43,470.6,522.76,490.42,483.79,488.21,469.33,543.16,456.66,454.95,459.87,473.0,484.0,97.9,250.17,238.77,3.4,47954.279,8067.68,30458.51,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2510303,Nova Palmeira,2,497.7,517.64,487.64,522.59,540.57,474.35,502.55,479.2,495.66,516.67,522.42,533.61,496.58,551.11,565.88,93.2,291.4,283.58,4.7,39415.494,8027.6,25738.469,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2017,2510402,Olho d'Água,2,466.51,468.87,459.86,474.09,445.56,463.07,464.11,458.93,470.69,437.44,475.45,481.25,462.3,482.92,466.67,100.0,247.23,238.71,3.3,56661.675,8701.12,33151.141,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2510402,Olho d'Água,3,560.2,495.9,477.4,463.2,480.0,,,,,,560.2,495.9,477.4,463.2,480.0,100.0,247.23,238.71,3.3,56661.675,8701.12,33151.141,,,,,,,,,,
2017,2510501,Olivedos,2,481.7,501.23,493.63,421.77,506.67,487.05,546.3,512.1,449.55,550.0,471.0,411.1,456.7,366.2,420.0,,,,,35220.343,8914.29,21859.491,,,,,,,,,,
2017,2510501,Olivedos,3,498.95,520.29,485.67,490.36,515.71,487.03,489.49,474.94,457.92,486.67,520.42,575.74,504.98,548.75,568.0,81.3,267.28,266.6,3.7,35220.343,8914.29,21859.491,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2510600,Ouro Velho,2,440.06,463.28,463.4,445.04,512.0,434.4,453.97,436.53,407.77,473.33,448.55,477.25,503.7,500.95,570.0,76.2,235.13,243.57,3.1,31211.605,10260.23,17965.068,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2510659,Parari,2,451.41,452.42,480.91,466.52,503.33,431.82,440.08,497.7,429.68,535.0,461.2,458.6,472.51,484.94,487.5,100.0,269.67,256.21,4.1,18614.113,10522.39,12369.048,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2017,2510709,Passagem,2,454.97,497.77,468.14,460.67,493.64,433.41,479.25,462.49,448.67,506.67,480.84,519.99,474.91,475.07,478.0,95.0,283.46,268.73,4.4,24339.283,10040.96,15826.938,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1
2017,2510808,Patos,1,551.19,577.76,548.61,597.93,615.14,549.27,574.08,551.9,575.43,612.5,552.8,580.85,545.85,616.88,617.37,100.0,,,,1712176.098,15884.37,487617.173,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,2510808,Patos,2,480.78,490.37,481.27,483.59,503.57,474.42,480.57,479.11,473.63,520.12,490.81,505.85,484.68,499.31,477.44,89.2,256.37,249.67,3.4,1712176.098,15884.37,487617.173,90.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,60.0,10
2017,2510808,Patos,3,463.12,484.34,476.08,513.72,464.0,482.6,420.3,405.1,453.2,560.0,458.25,500.35,493.82,528.85,440.0,89.8,261.97,253.93,3.6,1712176.098,15884.37,487617.173,,,,,,,,,,
